Epoch 322: Loss = 9.6254, NME = 0.0018, Pixel Error = 25.0519
Epoch 323: Loss = 11.6244, NME = 0.0019, Pixel Error = 27.0033
Epoch 324: Loss = 17.6921, NME = 0.0024, Pixel Error = 34.0916
Epoch 325: Loss = 20.9147, NME = 0.0027, Pixel Error = 38.3862
Epoch 326: Loss = 13.8453, NME = 0.0022, Pixel Error = 32.6825
Epoch 327: Loss = 13.9802, NME = 0.0023, Pixel Error = 32.4487
Epoch 328: Loss = 21.8006, NME = 0.0028, Pixel Error = 39.3315
Epoch 329: Loss = 14.7365, NME = 0.0024, Pixel Error = 33.2983
Epoch 330: Loss = 34.8799, NME = 0.0037, Pixel Error = 53.7066
Epoch 331: Loss = 12.7416, NME = 0.0022, Pixel Error = 31.3076
Epoch 332: Loss = 24.5796, NME = 0.0030, Pixel Error = 43.2071
Epoch 333: Loss = 35.2733, NME = 0.0032, Pixel Error = 46.9781
Epoch 334: Loss = 34.0161, NME = 0.0036, Pixel Error = 52.1753
Epoch 335: Loss = 57.5599, NME = 0.0048, Pixel Error = 68.2534
Epoch 336: Loss = 26.4257, NME = 0.0031, Pixel Error = 44.3884
Epoch 337: Loss = 16.4377, NME = 0.0025, Pixel Error = 35.8375
Epoch 338: Loss = 18.4712, NME = 0.0025, Pixel Error = 35.9324
Epoch 339: Loss = 21.1807, NME = 0.0025, Pixel Error = 35.7011
Epoch 340: Loss = 20.8911, NME = 0.0027, Pixel Error = 39.3973
Epoch 341: Loss = 25.1966, NME = 0.0030, Pixel Error = 42.0472
Epoch 342: Loss = 18.2822, NME = 0.0027, Pixel Error = 38.9516
Epoch 343: Loss = 33.3460, NME = 0.0034, Pixel Error = 46.5186
Epoch 344: Loss = 24.7879, NME = 0.0029, Pixel Error = 41.7111
Epoch 345: Loss = 19.3434, NME = 0.0027, Pixel Error = 38.7046
Epoch 346: Loss = 19.7155, NME = 0.0024, Pixel Error = 34.0391
Epoch 347: Loss = 36.0729, NME = 0.0036, Pixel Error = 50.5920
Epoch 348: Loss = 29.7905, NME = 0.0031, Pixel Error = 45.6839
Epoch 349: Loss = 18.1189, NME = 0.0025, Pixel Error = 35.0525
Epoch 350: Loss = 25.7290, NME = 0.0029, Pixel Error = 42.6640
Epoch 351: Loss = 28.2815, NME = 0.0032, Pixel Error = 46.7232
Epoch 352: Loss = 28.7939, NME = 0.0030, Pixel Error = 43.2164
Epoch 353: Loss = 17.7213, NME = 0.0027, Pixel Error = 37.7267
Epoch 354: Loss = 22.9499, NME = 0.0027, Pixel Error = 38.8774
Epoch 355: Loss = 16.5741, NME = 0.0022, Pixel Error = 32.1117
Epoch 356: Loss = 11.5199, NME = 0.0020, Pixel Error = 28.1221
Epoch 357: Loss = 15.6927, NME = 0.0023, Pixel Error = 33.8285
Epoch 358: Loss = 12.8291, NME = 0.0021, Pixel Error = 29.7145
